y,x,z,mg_ca,st_dev,part,sample_mode,dist
4555,-5205,10926,0.276809,0.022074,A,map,NA
4505,-5149,10923,0.294111,0.023092,A,map,NA
4455,-5092,10920,0.293054,0.016795,A,map,NA
4405,-5036,10917,0.35189,0.027806,A,map,NA
6061,-6778,11009,0.557822,0.106399,A,map,NA
6010,-6721,11006,0.422884,0.013775,A,map,NA
5958,-6663,11003,0.385449,0.019125,A,map,NA
5907,-6605,11000,0.366129,0.029747,A,map,NA
5856,-6548,10997,0.38092,0.014162,A,map,NA
5804,-6490,10994,0.338082,0.028237,A,map,NA
5753,-6433,10991,0.33898,0.026979,A,map,NA
5702,-6375,10988,0.318763,0.021189,A,map,NA
5650,-6318,10985,0.393819,0.022343,A,map,NA
5599,-6260,10982,0.543393,0.108147,A,map,NA
5548,-6203,10979,0.41975,0.06065,A,map,NA
5496,-6145,10976,0.417419,0.021875,A,map,NA
5445,-6088,10973,0.412084,0.025216,A,map,NA
5394,-6030,10970,0.324754,0.021589,A,map,NA
5342,-5973,10967,0.298638,0.024735,A,map,NA
5291,-5915,10964,0.303385,0.022575,A,map,NA
5240,-5858,10961,0.298688,0.019709,A,map,NA
5188,-5800,10958,0.31915,0.009026,A,map,NA
5137,-5742,10955,0.325066,0.019173,A,map,NA
5086,-5685,10952,0.412189,0.015157,A,map,NA
5034,-5627,10949,0.392567,0.013268,A,map,NA
4983,-5570,10946,0.375167,0.011365,A,map,NA
4932,-5512,10943,0.405759,0.019532,A,map,NA
4880,-5455,10940,0.348393,0.01377,A,map,NA
4829,-5397,10937,0.346469,0.028811,A,map,NA
4778,-5340,10934,0.329329,0.011688,A,map,NA
4726,-5282,10931,0.296123,0.013207,A,map,NA
4675,-5225,10929,0.263873,0.012443,A,map,NA
4624,-5167,10926,0.290232,0.012781,A,map,NA
4572,-5110,10923,0.281156,0.022102,A,map,NA
4521,-5052,10920,0.287265,0.022838,A,map,NA
4470,-4995,10917,0.372046,0.017592,A,map,NA
6112,-6718,11008,0.611943,0.131364,A,map,NA
6061,-6661,11005,0.495294,0.049188,A,map,NA
6010,-6604,11002,0.375885,0.022536,A,map,NA
5960,-6547,10999,0.382635,0.033924,A,map,NA
5909,-6490,10996,0.395235,0.024496,A,map,NA
5858,-6433,10993,0.345452,0.017837,A,map,NA
5807,-6376,10990,0.335439,0.01547,A,map,NA
5756,-6319,10987,0.350502,0.020252,A,map,NA
5705,-6262,10984,0.374186,0.015922,A,map,NA
5654,-6205,10981,0.413893,0.019711,A,map,NA
5603,-6148,10978,0.397783,0.022357,A,map,NA
5552,-6091,10975,0.400814,0.002599,A,map,NA
5501,-6034,10972,0.391209,0.013542,A,map,NA
5450,-5977,10969,0.394232,0.03061,A,map,NA
5399,-5920,10966,0.314563,0.012773,A,map,NA
5348,-5863,10963,0.295355,0.014857,A,map,NA
5297,-5806,10961,0.311857,0.024172,A,map,NA
5246,-5749,10958,0.368079,0.032115,A,map,NA
5195,-5692,10955,0.318581,0.026465,A,map,NA
5145,-5635,10952,0.339036,0.010042,A,map,NA
5094,-5578,10949,0.391117,0.017908,A,map,NA
5043,-5521,10946,0.371939,0.017006,A,map,NA
4992,-5464,10943,0.375384,0.012808,A,map,NA
4941,-5407,10940,0.449118,0.009562,A,map,NA
4890,-5350,10937,0.363327,0.016631,A,map,NA
4839,-5293,10934,0.339784,0.020937,A,map,NA
4788,-5236,10931,0.295102,0.004118,A,map,NA
4737,-5179,10928,0.28191,0.010485,A,map,NA
4686,-5123,10925,0.304273,0.026742,A,map,NA
4635,-5066,10922,0.27498,0.024459,A,map,NA
4584,-5009,10919,0.289155,0.009345,A,map,NA
4533,-4952,10916,0.369237,0.02699,A,map,NA
6214,-6714,11010,0.590603,0.112123,A,map,NA
6164,-6657,11007,0.472633,0.06448,A,map,NA
6113,-6601,11004,0.531663,0.049292,A,map,NA
6063,-6545,11001,0.408485,0.009125,A,map,NA
6012,-6488,10998,0.391617,0.026789,A,map,NA
5961,-6432,10995,0.372995,0.016373,A,map,NA
5911,-6375,10992,0.343235,0.020738,A,map,NA
5860,-6319,10989,0.324923,0.022531,A,map,NA
5810,-6263,10986,0.324572,0.011029,A,map,NA
5759,-6206,10983,0.326547,0.022836,A,map,NA
5709,-6150,10980,0.408195,0.014167,A,map,NA
5658,-6093,10977,0.455103,0.021451,A,map,NA
5608,-6037,10974,0.366027,0.019086,A,map,NA
5557,-5980,10971,0.418678,0.037448,A,map,NA
5507,-5924,10969,0.397118,0.016566,A,map,NA
5456,-5868,10966,0.315961,0.029767,A,map,NA
5406,-5811,10963,0.286592,0.021723,A,map,NA
5355,-5755,10960,0.314987,0.044757,A,map,NA
5304,-5698,10957,0.309948,0.01405,A,map,NA
5254,-5642,10954,0.291993,0.012226,A,map,NA
5203,-5586,10951,0.318112,0.016412,A,map,NA
5153,-5529,10948,0.432292,0.041812,A,map,NA
5102,-5473,10945,0.38806,0.021206,A,map,NA
5052,-5416,10942,0.386901,0.012348,A,map,NA
5001,-5360,10939,0.439769,0.020543,A,map,NA
4951,-5304,10936,0.357015,0.013997,A,map,NA
4900,-5247,10933,0.350086,0.013575,A,map,NA
4850,-5191,10930,0.312794,0.015273,A,map,NA
4799,-5134,10927,0.262844,0.027932,A,map,NA
4749,-5078,10925,0.287555,0.014072,A,map,NA
4698,-5021,10922,0.283358,0.014789,A,map,NA
4647,-4965,10919,0.282612,0.019536,A,map,NA
4597,-4909,10916,0.361572,0.016632,A,map,NA
6215,-6597,11005,0.46209,0.028676,A,map,NA
6165,-6541,11002,0.444953,0.04444,A,map,NA
6115,-6485,11000,0.449435,0.024205,A,map,NA
6064,-6430,10997,0.394937,0.015637,A,map,NA
6014,-6374,10994,0.365462,0.013065,A,map,NA
5964,-6318,10991,0.380294,0.005997,A,map,NA
5914,-6262,10988,0.345235,0.013204,A,map,NA
5864,-6206,10985,0.330559,0.019177,A,map,NA
5814,-6150,10982,0.337756,0.039646,A,map,NA
5764,-6094,10979,0.364681,0.024368,A,map,NA
5713,-6039,10976,0.434029,0.023937,A,map,NA
5663,-5983,10973,0.386886,0.025981,A,map,NA
5613,-5927,10971,0.391972,0.01594,A,map,NA
5563,-5871,10968,0.37829,0.012866,A,map,NA
5513,-5815,10965,0.386119,0.007365,A,map,NA
5463,-5759,10962,0.296055,0.015974,A,map,NA
5413,-5704,10959,0.284391,0.016562,A,map,NA
5363,-5648,10956,0.302153,0.016119,A,map,NA
5312,-5592,10953,0.361731,0.023432,A,map,NA
5262,-5536,10950,0.334684,0.026603,A,map,NA
5212,-5480,10947,0.369889,0.02354,A,map,NA
5162,-5424,10944,0.391189,0.011165,A,map,NA
5112,-5368,10941,0.383856,0.017818,A,map,NA
5062,-5313,10939,0.384101,0.009785,A,map,NA
5012,-5257,10936,0.358063,0.019165,A,map,NA
4961,-5201,10933,0.340507,0.019539,A,map,NA
4911,-5145,10930,0.320932,0.016764,A,map,NA
4861,-5089,10927,0.290851,0.028335,A,map,NA
4811,-5033,10924,0.297283,0.013733,A,map,NA
4761,-4977,10921,0.29477,0.012339,A,map,NA
4711,-4922,10918,0.298393,0.022543,A,map,NA
4661,-4866,10915,0.334266,0.02123,A,map,NA
6333,-6617,11008,1.161578,0.244991,A,map,NA
6282,-6561,11005,0.473203,0.071885,A,map,NA
6232,-6505,11002,0.420643,0.033969,A,map,NA
6182,-6449,10999,0.473657,0.028642,A,map,NA
6132,-6393,10997,0.42676,0.028767,A,map,NA
6081,-6337,10994,0.362491,0.013217,A,map,NA
6031,-6281,10991,0.35133,0.024604,A,map,NA
5981,-6225,10988,0.366389,0.013887,A,map,NA
5931,-6169,10985,0.341852,0.014527,A,map,NA
5880,-6112,10982,0.315913,0.020269,A,map,NA
5830,-6056,10979,0.321745,0.012802,A,map,NA
5780,-6000,10976,0.39582,0.012365,A,map,NA
5730,-5944,10973,0.452672,0.010823,A,map,NA
5679,-5888,10970,0.396026,0.020106,A,map,NA
5629,-5832,10967,0.399864,0.009614,A,map,NA
5579,-5776,10964,0.399537,0.03215,A,map,NA
5529,-5720,10962,0.332953,0.039112,A,map,NA
5478,-5664,10959,0.299177,0.014459,A,map,NA
5428,-5608,10956,0.312338,0.020914,A,map,NA
5378,-5552,10953,0.306639,0.011611,A,map,NA
5328,-5496,10950,0.308339,0.011357,A,map,NA
5277,-5440,10947,0.316748,0.013886,A,map,NA
5227,-5384,10944,0.40902,0.030594,A,map,NA
5177,-5328,10941,0.38527,0.011618,A,map,NA
5127,-5272,10938,0.361642,0.016148,A,map,NA
5076,-5216,10935,0.551122,0.134864,A,map,NA
5026,-5160,10932,0.346711,0.012111,A,map,NA
4976,-5104,10929,0.348342,0.022328,A,map,NA
4926,-5048,10927,0.297848,0.003537,A,map,NA
4875,-4992,10924,0.285383,0.01149,A,map,NA
4825,-4936,10921,0.295196,0.023738,A,map,NA
4775,-4880,10918,0.304565,0.02652,A,map,NA
4725,-4824,10915,0.323062,0.018012,A,map,NA
6400,-6581,11008,0.976923,0.391796,A,map,NA
6350,-6524,11005,0.668275,0.116493,A,map,NA
6299,-6468,11002,0.389341,0.01187,A,map,NA
6249,-6412,10999,0.413215,0.025491,A,map,NA
6199,-6356,10996,0.49934,0.03472,A,map,NA
6148,-6300,10993,0.389542,0.012506,A,map,NA
6098,-6243,10991,0.355511,0.04259,A,map,NA
6048,-6187,10988,0.358463,0.026592,A,map,NA
5997,-6131,10985,0.345625,0.0288,A,map,NA
5947,-6075,10982,0.336987,0.039706,A,map,NA
5897,-6018,10979,0.338402,0.03934,A,map,NA
5846,-5962,10976,0.357359,0.03063,A,map,NA
5796,-5906,10973,0.456217,0.047125,A,map,NA
5746,-5850,10970,0.372816,0.00967,A,map,NA
5695,-5793,10967,0.384099,0.015339,A,map,NA
5645,-5737,10964,0.371061,0.025044,A,map,NA
5595,-5681,10961,0.393697,0.008841,A,map,NA
5544,-5625,10958,0.311681,0.004238,A,map,NA
5494,-5569,10955,0.296413,0.01867,A,map,NA
5443,-5512,10953,0.307581,0.021388,A,map,NA
5393,-5456,10950,0.335867,0.012875,A,map,NA
5343,-5400,10947,0.349431,0.071482,A,map,NA
5292,-5344,10944,0.350192,0.012836,A,map,NA
5242,-5287,10941,0.395346,0.020141,A,map,NA
5192,-5231,10938,0.397455,0.008436,A,map,NA
5141,-5175,10935,0.440193,0.035204,A,map,NA
5091,-5119,10932,0.339245,0.016358,A,map,NA
5041,-5063,10929,0.329366,0.020795,A,map,NA
4990,-5006,10926,0.294474,0.013767,A,map,NA
4940,-4950,10923,0.284364,0.017895,A,map,NA
4890,-4894,10920,0.301418,0.004612,A,map,NA
4839,-4838,10917,0.303807,0.02278,A,map,NA
4789,-4781,10915,0.315366,0.025127,A,map,NA
6468,-6545,11008,1.588201,0.425285,A,map,NA
6417,-6488,11005,0.514003,0.122715,A,map,NA
6367,-6432,11002,0.41798,0.054638,A,map,NA
6316,-6375,10999,0.370879,0.003907,A,map,NA
6266,-6319,10996,0.41376,0.038631,A,map,NA
6215,-6262,10993,0.464579,0.034915,A,map,NA
6165,-6206,10990,0.361107,0.022086,A,map,NA
6115,-6150,10987,0.356433,0.009909,A,map,NA
6064,-6093,10984,0.370333,0.021419,A,map,NA
6014,-6037,10982,0.331705,0.019388,A,map,NA
5963,-5980,10979,0.323055,0.021744,A,map,NA
5913,-5924,10976,0.307598,0.039859,A,map,NA
5862,-5868,10973,0.456553,0.079273,A,map,NA
5812,-5811,10970,0.513008,0.100458,A,map,NA
5761,-5755,10967,0.35842,0.009697,A,map,NA
5711,-5698,10964,0.393703,0.023275,A,map,NA
5660,-5642,10961,0.35414,0.010422,A,map,NA
5610,-5585,10958,0.370218,0.016041,A,map,NA
5559,-5529,10955,0.297545,0.019682,A,map,NA
5509,-5473,10952,0.281073,0.015279,A,map,NA
5459,-5416,10949,0.30472900000000003,0.034047,A,map,NA
5408,-5360,10946,0.319937,0.007729,A,map,NA
5358,-5303,10943,0.322371,0.023302,A,map,NA
5307,-5247,10941,0.401117,0.025918,A,map,NA
5257,-5191,10938,0.380057,0.008972,A,map,NA
5206,-5134,10935,0.373916,0.015207,A,map,NA
5156,-5078,10932,0.409303,0.012701,A,map,NA
5105,-5021,10929,0.346314,0.017101,A,map,NA
5055,-4965,10926,0.356363,0.014063,A,map,NA
5004,-4908,10923,0.2957,0.025255,A,map,NA
4954,-4852,10920,0.304705,0.019817,A,map,NA
4904,-4796,10917,0.296699,0.018783,A,map,NA
4853,-4739,10914,0.307978,0.015889,A,map,NA
6485,-6452,11005,0.397311,0.03099,A,map,NA
6434,-6395,11002,0.478437,0.044984,A,map,NA
6384,-6339,10999,0.423,0.02099,A,map,NA
6333,-6282,10996,0.386529,0.023629,A,map,NA
6282,-6225,10993,0.444437,0.02957,A,map,NA
6232,-6169,10990,0.422698,0.013711,A,map,NA
6181,-6112,10987,0.359969,0.012398,A,map,NA
6131,-6056,10984,0.334527,0.012525,A,map,NA
6080,-5999,10981,0.35067,0.009423,A,map,NA
6030,-5942,10978,0.338731,0.018876,A,map,NA
5979,-5886,10976,0.326182,0.016089,A,map,NA
5928,-5829,10973,0.353847,0.03391,A,map,NA
5878,-5773,10970,0.426404,0.034378,A,map,NA
5827,-5716,10967,0.387798,0.017849,A,map,NA
5777,-5659,10964,0.36156,0.032416,A,map,NA
5726,-5603,10961,0.366998,0.010265,A,map,NA
5676,-5546,10958,0.353768,0.00733,A,map,NA
5625,-5489,10955,0.305938,0.024753,A,map,NA
5575,-5433,10952,0.282589,0.02053,A,map,NA
5524,-5376,10949,0.30549,0.018676,A,map,NA
5473,-5320,10946,0.34282,0.018778,A,map,NA
5423,-5263,10943,0.306888,0.016698,A,map,NA
5372,-5206,10940,0.375397,0.019921,A,map,NA
5322,-5150,10937,0.384478,0.024506,A,map,NA
5271,-5093,10934,0.397566,0.01669,A,map,NA
5221,-5037,10931,0.502979,0.027691,A,map,NA
5170,-4980,10928,0.350781,0.017321,A,map,NA
5119,-4923,10926,0.349427,0.026121,A,map,NA
5069,-4867,10923,0.285518,0.010596,A,map,NA
5018,-4810,10920,0.293191,0.027845,A,map,NA
4968,-4754,10917,0.29752,0.013811,A,map,NA
4917,-4697,10914,0.310517,0.022464,A,map,NA
6603,-6472,11008,1.224589,0.413108,A,map,NA
6552,-6415,11005,0.358924,0.040998,A,map,NA
6502,-6359,11002,0.377772,0.024531,A,map,NA
6451,-6302,10999,0.431141,0.045419,A,map,NA
6400,-6245,10996,0.420018,0.017035,A,map,NA
6349,-6188,10993,0.3984,0.019937,A,map,NA
6299,-6132,10990,0.485212,0.030756,A,map,NA
6248,-6075,10987,0.370321,0.020483,A,map,NA
6197,-6018,10984,0.367768,0.012737,A,map,NA
6147,-5961,10981,0.344463,0.019329,A,map,NA
6096,-5904,10978,0.341083,0.057132,A,map,NA
6045,-5848,10975,0.317448,0.019721,A,map,NA
5995,-5791,10972,0.325599,0.026222,A,map,NA
5944,-5734,10969,0.374067,0.024737,A,map,NA
5893,-5677,10966,0.438859,0.020637,A,map,NA
5843,-5620,10964,0.366651,0.017879,A,map,NA
5792,-5564,10961,0.361688,0.009198,A,map,NA
5741,-5507,10958,0.349139,0.009829,A,map,NA
5691,-5450,10955,0.437305,0.140005,A,map,NA
5640,-5393,10952,0.300601,0.020106,A,map,NA
5589,-5336,10949,0.287663,0.022191,A,map,NA
5539,-5280,10946,0.289948,0.019758,A,map,NA
5488,-5223,10943,0.314557,0.025793,A,map,NA
5437,-5166,10940,0.345727,0.028423,A,map,NA
5387,-5109,10937,0.388222,0.019316,A,map,NA
5336,-5052,10934,0.414169,0.017632,A,map,NA
5285,-4996,10931,0.411515,0.028786,A,map,NA
5235,-4939,10928,0.363819,0.018384,A,map,NA
5184,-4882,10925,0.367922,0.018149,A,map,NA
5133,-4825,10922,0.299849,0.015742,A,map,NA
5083,-4768,10919,0.297183,0.020009,A,map,NA
5032,-4712,10916,0.29551500000000003,0.021421,A,map,NA
4981,-4655,10913,0.319342,0.029495,A,map,NA
6670,-6436,11008,1.488095,0.958167,A,map,NA
6620,-6379,11005,0.584844,0.112092,A,map,NA
6569,-6322,11002,0.322428,0.033867,A,map,NA
6518,-6265,10999,0.415379,0.032348,A,map,NA
6467,-6208,10996,0.410348,0.029417,A,map,NA
6417,-6151,10993,0.372029,0.020935,A,map,NA
6366,-6094,10990,0.414237,0.022587,A,map,NA
6315,-6037,10987,0.421606,0.02836,A,map,NA
6264,-5980,10984,0.359087,0.017931,A,map,NA
6213,-5923,10981,0.349517,0.026522,A,map,NA
6163,-5866,10978,0.372262,0.034503,A,map,NA
6112,-5809,10975,0.32774,0.019362,A,map,NA
6061,-5752,10972,0.316129,0.04265,A,map,NA
6010,-5695,10969,0.336196,0.029322,A,map,NA
5960,-5638,10966,0.374968,0.015434,A,map,NA
5909,-5581,10963,0.371458,0.019608,A,map,NA
5858,-5524,10960,0.360586,0.02347,A,map,NA
5807,-5467,10957,0.366142,0.018512,A,map,NA
5756,-5410,10954,0.366911,0.016607,A,map,NA
5706,-5353,10951,0.323218,0.015048,A,map,NA
5655,-5296,10948,0.266242,0.015612,A,map,NA
5604,-5239,10946,0.287944,0.011018,A,map,NA
5553,-5182,10943,0.351145,0.015304,A,map,NA
5503,-5125,10940,0.321386,0.024568,A,map,NA
5452,-5068,10937,0.387984,0.016944,A,map,NA
5401,-5012,10934,0.391452,0.020525,A,map,NA
5350,-4955,10931,0.383346,0.022711,A,map,NA
5299,-4898,10928,0.430157,0.08192,A,map,NA
5249,-4841,10925,0.37081,0.026563,A,map,NA
5198,-4784,10922,0.325106,0.018817,A,map,NA
5147,-4727,10919,0.304001,0.019777,A,map,NA
5096,-4670,10916,0.310193,0.012797,A,map,NA
5045,-4613,10913,0.354796,0.031329,A,map,NA
6687,-6343,11005,0.39807,0.063606,A,map,NA
6636,-6286,11002,0.349915,0.056648,A,map,NA
6585,-6228,10999,0.371842,0.010406,A,map,NA
6534,-6171,10996,0.463449,0.026649,A,map,NA
6484,-6114,10993,0.432957,0.026639,A,map,NA
6433,-6057,10990,0.371692,0.012894,A,map,NA
6382,-6000,10987,0.430726,0.036922,A,map,NA
6331,-5943,10984,0.382707,0.007213,A,map,NA
6280,-5885,10981,0.347938,0.026738,A,map,NA
6229,-5828,10978,0.344129,0.023322,A,map,NA
6178,-5771,10975,0.405228,0.15926,A,map,NA
6127,-5714,10972,0.3055,0.03249,A,map,NA
6076,-5657,10969,0.321148,0.029685,A,map,NA
6026,-5600,10966,0.384641,0.068976,A,map,NA
5975,-5542,10963,0.43353,0.018267,A,map,NA
5924,-5485,10960,0.345705,0.036912,A,map,NA
5873,-5428,10957,0.367503,0.013557,A,map,NA
5822,-5371,10954,0.347685,0.019511,A,map,NA
5771,-5314,10951,0.375234,0.019197,A,map,NA
5720,-5257,10948,0.291471,0.022178,A,map,NA
5669,-5199,10945,0.290909,0.005548,A,map,NA
5618,-5142,10942,0.315971,0.023176,A,map,NA
5568,-5085,10939,0.310479,0.029398,A,map,NA
5517,-5028,10936,0.356934,0.01529,A,map,NA
5466,-4971,10933,0.404325,0.027555,A,map,NA
5415,-4913,10930,0.434538,0.019206,A,map,NA
5364,-4856,10927,0.506336,0.030629,A,map,NA
5313,-4799,10924,0.369305,0.027682,A,map,NA
5262,-4742,10922,0.345784,0.009415,A,map,NA
5211,-4685,10919,0.303777,0.011692,A,map,NA
5161,-4628,10916,0.304143,0.016852,A,map,NA
5110,-4570,10913,0.338427,0.010936,A,map,NA
6738,-6285,11003,0.465738,0.051904,A,map,NA
6687,-6229,11000,0.333219,0.035456,A,map,NA
6637,-6172,10998,0.354084,0.030791,A,map,NA
6586,-6115,10995,0.394736,0.031399,A,map,NA
6536,-6058,10992,0.416174,0.015349,A,map,NA
6485,-6002,10989,0.347613,0.010819,A,map,NA
6435,-5945,10986,0.409376,0.026889,A,map,NA
6385,-5888,10983,0.413847,0.030147,A,map,NA
6334,-5832,10980,0.36659,0.020854,A,map,NA
6284,-5775,10977,0.351783,0.022503,A,map,NA
6233,-5718,10974,0.357732,0.005278,A,map,NA
6183,-5662,10971,0.337784,0.039537,A,map,NA
6132,-5605,10968,0.337674,0.042575,A,map,NA
6082,-5548,10965,0.357047,0.013461,A,map,NA
6031,-5491,10962,0.542238,0.10891,A,map,NA
5981,-5435,10959,0.355398,0.023316,A,map,NA
5930,-5378,10956,0.373455,0.027639,A,map,NA
5880,-5321,10953,0.349328,0.027562,A,map,NA
5829,-5265,10950,0.3812,0.017094,A,map,NA
5779,-5208,10948,0.302363,0.01275,A,map,NA
5728,-5151,10945,0.286525,0.032612,A,map,NA
5678,-5095,10942,0.294969,0.01292,A,map,NA
5627,-5038,10939,0.353485,0.052994,A,map,NA
5577,-4981,10936,0.32467,0.016965,A,map,NA
5527,-4924,10933,0.4082,0.020263,A,map,NA
5476,-4868,10930,0.401323,0.021359,A,map,NA
5426,-4811,10927,0.519935,0.018533,A,map,NA
5375,-4754,10924,0.361987,0.016762,A,map,NA
5325,-4698,10921,0.356014,0.014007,A,map,NA
5274,-4641,10918,0.309599,0.011265,A,map,NA
5224,-4584,10915,0.333029,0.024481,A,map,NA
5173,-4528,10912,0.340802,0.00951,A,map,NA
6788,-6228,11002,0.424685,0.020029,A,map,NA
6738,-6172,10999,0.359435,0.032864,A,map,NA
6688,-6115,10996,0.345292,0.02268,A,map,NA
6638,-6059,10993,0.386756,0.036662,A,map,NA
6588,-6003,10991,0.483673,0.023293,A,map,NA
6538,-5947,10988,0.401613,0.028595,A,map,NA
6488,-5890,10985,0.386643,0.011207,A,map,NA
6438,-5834,10982,0.470213,0.009861,A,map,NA
6388,-5778,10979,0.353377,0.028945,A,map,NA
6338,-5722,10976,0.346045,0.025516,A,map,NA
6288,-5666,10973,0.357838,0.017191,A,map,NA
6238,-5609,10970,0.330266,0.023563,A,map,NA
6188,-5553,10967,0.31922,0.015878,A,map,NA
6138,-5497,10964,0.312933,0.011536,A,map,NA
6088,-5441,10961,0.378666,0.046187,A,map,NA
6038,-5384,10958,0.354554,0.012013,A,map,NA
5988,-5328,10956,0.346448,0.012331,A,map,NA
5938,-5272,10953,0.381802,0.013093,A,map,NA
5888,-5216,10950,0.359481,0.027629,A,map,NA
5837,-5159,10947,0.327257,0.014037000000000001,A,map,NA
5787,-5103,10944,0.274188,0.015949,A,map,NA
5737,-5047,10941,0.311563,0.036896,A,map,NA
5687,-4991,10938,0.376707,0.012924,A,map,NA
5637,-4935,10935,0.325931,0.003608,A,map,NA
5587,-4878,10932,0.412978,0.020232,A,map,NA
5537,-4822,10929,0.415444,0.019991,A,map,NA
5487,-4766,10926,0.497955,0.031029,A,map,NA
5437,-4710,10923,0.378001,0.019235,A,map,NA
5387,-4653,10921,0.377912,0.021552,A,map,NA
5337,-4597,10918,0.31916,0.020359,A,map,NA
5287,-4541,10915,0.329523,0.023171,A,map,NA
5237,-4485,10912,0.343479,0.013778,A,map,NA
6889,-6226,11004,1.11241,0.630806,A,map,NA
6838,-6169,11001,0.415132,0.082605,A,map,NA
6786,-6111,10998,0.380785,0.05117,A,map,NA
6735,-6054,10995,0.355851,0.03219,A,map,NA
6684,-5996,10992,0.367715,0.016079,A,map,NA
6633,-5939,10989,0.414901,0.017564,A,map,NA
6582,-5881,10986,0.453882,0.026626,A,map,NA
6530,-5824,10983,0.370971,0.009225,A,map,NA
6479,-5766,10980,0.472952,0.032382,A,map,NA
6428,-5709,10977,0.357568,0.021122,A,map,NA
6377,-5651,10974,0.342952,0.015023,A,map,NA
6326,-5594,10971,0.353057,0.006533,A,map,NA
6275,-5536,10968,0.324542,0.020182,A,map,NA
6223,-5479,10965,0.322845,0.052316,A,map,NA
6172,-5421,10962,0.352433,0.028566,A,map,NA
6121,-5364,10959,0.535673,0.055984,A,map,NA
6070,-5306,10956,0.340547,0.022111,A,map,NA
6019,-5249,10953,0.358304,0.011707,A,map,NA
5967,-5191,10950,0.342931,0.016583,A,map,NA
5916,-5134,10947,0.383015,0.023353,A,map,NA
5865,-5076,10944,0.304995,0.011899,A,map,NA
5814,-5019,10941,0.287029,0.015413,A,map,NA
5763,-4961,10938,0.326616,0.012228,A,map,NA
5712,-4904,10935,0.316994,0.02225,A,map,NA
5660,-4846,10932,0.356935,0.018211,A,map,NA
5609,-4789,10929,0.417837,0.014973,A,map,NA
5558,-4731,10926,0.42553,0.025475,A,map,NA
5507,-4674,10923,0.436511,0.026356,A,map,NA
5456,-4616,10920,0.392303,0.01751,A,map,NA
5404,-4559,10917,0.324251,0.01925,A,map,NA
5353,-4501,10914,0.323475,0.010548,A,map,NA
5302,-4444,10911,0.369611,0.030947,A,map,NA
6939,-6168,11003,1.004561,0.230516,A,map,NA
6888,-6111,11000,0.434861,0.078144,A,map,NA
6837,-6054,10997,0.372113,0.027676,A,map,NA
6787,-5997,10994,0.338888,0.017871,A,map,NA
6736,-5940,10991,0.353199,0.014655,A,map,NA
6685,-5883,10988,0.389005,0.019056,A,map,NA
6634,-5826,10985,0.483141,0.011915,A,map,NA
6584,-5769,10982,0.337994,0.023334,A,map,NA
6533,-5712,10979,0.473346,0.027146,A,map,NA
6482,-5655,10976,0.369704,0.021052,A,map,NA
6431,-5598,10973,0.35418,0.01169,A,map,NA
6381,-5541,10970,0.346902,0.020813,A,map,NA
6330,-5484,10967,0.336195,0.023567,A,map,NA
6279,-5427,10964,0.320752,0.024031,A,map,NA
6228,-5370,10961,0.333878,0.023529,A,map,NA
6178,-5313,10958,0.380755,0.014965,A,map,NA
6127,-5256,10955,0.357433,0.026586,A,map,NA
6076,-5199,10952,0.344021,0.006956,A,map,NA
6025,-5142,10950,0.381312,0.023115,A,map,NA
5975,-5085,10947,0.365255,0.014876,A,map,NA
5924,-5028,10944,0.287687,0.027117,A,map,NA
5873,-4971,10941,0.294263,0.016091,A,map,NA
5822,-4914,10938,0.329023,0.064098,A,map,NA
5772,-4857,10935,0.347125,0.033314,A,map,NA
5721,-4800,10932,0.368281,0.018968,A,map,NA
5670,-4743,10929,0.432649,0.020618,A,map,NA
5619,-4686,10926,0.454098,0.022496,A,map,NA
5569,-4629,10923,0.475106,0.043354,A,map,NA
5518,-4572,10920,0.402916,0.026634,A,map,NA
5467,-4515,10917,0.344679,0.01606,A,map,NA
5416,-4458,10914,0.315395,0.021062,A,map,NA
5366,-4401,10911,0.349748,0.012432,A,map,NA
6928,-6039,10998,0.363308,0.091815,A,map,NA
6878,-5983,10995,0.366894,0.046779,A,map,NA
6828,-5927,10992,0.347281,0.014736,A,map,NA
6778,-5871,10989,0.357416,0.036176,A,map,NA
6728,-5815,10986,0.380797,0.014998,A,map,NA
6678,-5759,10983,0.497146,0.042503,A,map,NA
6629,-5703,10980,0.334747,0.010993,A,map,NA
6579,-5647,10978,0.441207,0.017103,A,map,NA
6529,-5591,10975,0.358217,0.026255,A,map,NA
6479,-5535,10972,0.335657,0.014417,A,map,NA
6429,-5479,10969,0.329525,0.01578,A,map,NA
6379,-5423,10966,0.332564,0.043616,A,map,NA
6329,-5367,10963,0.315495,0.04257,A,map,NA
6279,-5310,10960,0.32593,0.032172,A,map,NA
6229,-5254,10957,0.384544,0.031568,A,map,NA
6179,-5198,10954,0.339025,0.01388,A,map,NA
6129,-5142,10951,0.366582,0.020855,A,map,NA
6079,-5086,10948,0.384549,0.012762,A,map,NA
6029,-5030,10946,0.349399,0.020489,A,map,NA
5979,-4974,10943,0.350781,0.084085,A,map,NA
