y,x,z,mg_ca,st_dev,sample_mode,dist
21074,19084,8036,0.031719,0.007962,map,NA
20978,19119,8035,0.037208,0.007199,map,NA
20881,19155,8034,0.035105,0.004223,map,NA
20785,19190,8032,0.054202,0.004969,map,NA
20688,19226,8031,0.036696,0.005714,map,NA
20592,19261,8030,0.041197,0.008187,map,NA
23024,18479,8057,0.033326,0.006876,map,NA
22927,18515,8056,0.034626,0.004044,map,NA
22831,18550,8055,0.033349,0.009862,map,NA
22734,18586,8054,0.031568,0.002887,map,NA
22637,18621,8052,0.028472,0.006161,map,NA
22540,18657,8051,0.036931,0.00412,map,NA
22443,18692,8050,0.042273,0.009855,map,NA
22347,18728,8049,0.054604,0.007779,map,NA
22250,18763,8048,0.051908,0.016697,map,NA
22153,18798,8046,0.055577,0.017683,map,NA
22056,18834,8045,0.054038,0.012934,map,NA
21959,18869,8044,0.062861,0.009831,map,NA
21862,18905,8043,0.05865,0.009549,map,NA
21766,18940,8041,0.067555,0.019562,map,NA
21669,18976,8040,0.064751,0.01139,map,NA
21572,19011,8039,0.04923,0.007281,map,NA
21475,19047,8038,0.04239,0.007262,map,NA
21378,19082,8036,0.065135,0.008648,map,NA
21282,19117,8035,0.062114,0.008794,map,NA
21185,19153,8034,0.040371,0.015435,map,NA
21088,19188,8033,0.032805,0.008183,map,NA
20991,19224,8032,0.036089,0.006616,map,NA
20894,19259,8030,0.041052,0.007671,map,NA
20798,19295,8029,0.05564,0.01561,map,NA
20701,19330,8028,0.041591,0.006207,map,NA
20604,19365,8027,0.036791,0.014734,map,NA
23042,18583,8054,0.041971,0.005285,map,NA
22945,18619,8053,0.04117,0.018769,map,NA
22848,18654,8052,0.03745,0.007885,map,NA
22751,18689,8050,0.029041,0.005439,map,NA
22654,18725,8049,0.032676,0.006737,map,NA
22557,18760,8048,0.035713,0.006041,map,NA
22460,18796,8047,0.039518,0.006087,map,NA
22363,18831,8045,0.055031,0.011261,map,NA
22266,18867,8044,0.05728,0.01316,map,NA
22169,18902,8043,0.061954,0.016343,map,NA
22072,18938,8042,0.055754,0.007316,map,NA
21975,18973,8041,0.04988,0.008998,map,NA
21878,19009,8039,0.064722,0.011964,map,NA
21781,19044,8038,0.061254,0.01385,map,NA
21683,19080,8037,0.065331,0.011402,map,NA
21586,19115,8036,0.04693,0.015584,map,NA
21489,19150,8034,0.047765,0.010178,map,NA
21392,19186,8033,0.064556,0.012686,map,NA
21295,19221,8032,0.058658,0.011187,map,NA
21198,19257,8031,0.046215,0.011662,map,NA
21101,19292,8029,0.033309,0.007826,map,NA
21004,19328,8028,0.032744,0.004848,map,NA
20907,19363,8027,0.033629,0.003303,map,NA
20810,19399,8026,0.049281,0.009838,map,NA
20713,19434,8025,0.03507,0.003448,map,NA
20616,19470,8023,0.034186,0.005963,map,NA
23060,18687,8051,0.057818,0.008491,map,NA
22963,18722,8050,0.039333,0.008542,map,NA
22866,18758,8048,0.038625,0.017424,map,NA
22768,18793,8047,0.030429,0.005062,map,NA
22671,18829,8046,0.032776,0.004983,map,NA
22574,18864,8045,0.035939,0.002176,map,NA
22476,18900,8043,0.03652,0.006357,map,NA
22379,18935,8042,0.06711,0.008802,map,NA
22282,18971,8041,0.056471,0.00938,map,NA
22185,19006,8040,0.055017,0.009505,map,NA
22087,19042,8038,0.057519,0.013689,map,NA
21990,19077,8037,0.051736,0.011439,map,NA
21893,19112,8036,0.057522,0.011544,map,NA
21795,19148,8035,0.063546,0.007909,map,NA
21698,19183,8034,0.06736,0.015909,map,NA
21601,19219,8032,0.048649,0.005814,map,NA
21504,19254,8031,0.050905,0.009101,map,NA
21406,19290,8030,0.064574,0.016727,map,NA
21309,19325,8029,0.065968,0.018799,map,NA
21212,19361,8027,0.04603,0.008181,map,NA
21114,19396,8026,0.02991,0.008927,map,NA
21017,19432,8025,0.038299,0.00939,map,NA
20920,19467,8024,0.035267,0.00731,map,NA
20823,19503,8022,0.049822,0.008393,map,NA
20725,19538,8021,0.042053,0.010655,map,NA
20628,19574,8020,0.03953,0.017782,map,NA
23082,18789,8048,0.048628,0.009991,map,NA
22987,18823,8046,0.039732,0.0101,map,NA
22893,18858,8045,0.031792,0.01125,map,NA
22799,18892,8044,0.032777,0.002736,map,NA
22705,18926,8043,0.036751,0.00544,map,NA
22611,18960,8042,0.043664,0.007298,map,NA
22517,18995,8040,0.042283,0.007315,map,NA
22423,19029,8039,0.060189,0.005191,map,NA
22329,19063,8038,0.058407,0.006412,map,NA
22235,19097,8037,0.057945,0.00991,map,NA
22141,19131,8036,0.049114,0.01172,map,NA
22047,19166,8034,0.044841,0.007847,map,NA
21953,19200,8033,0.057283,0.006508,map,NA
21859,19234,8032,0.063153,0.009964,map,NA
21765,19268,8031,0.062967,0.01412,map,NA
21671,19303,8030,0.060927,0.017275,map,NA
21577,19337,8029,0.059407,0.012196,map,NA
21483,19371,8027,0.048637,0.009032,map,NA
21389,19405,8026,0.071091,0.010146,map,NA
21295,19439,8025,0.043482,0.005012,map,NA
21201,19474,8024,0.036291,0.007309,map,NA
21107,19508,8023,0.036551,0.006844,map,NA
21013,19542,8021,0.034484,0.005449,map,NA
20919,19576,8020,0.036271,0.002833,map,NA
20825,19611,8019,0.047561,0.005572,map,NA
20730,19645,8018,0.041618,0.011783,map,NA
20636,19679,8017,0.036668,0.012349,map,NA
23099,18893,8044,0.064689,0.011274,map,NA
23005,18927,8043,0.036784,0.005783,map,NA
22911,18961,8042,0.036877,0.006603,map,NA
22817,18996,8041,0.031087,0.004905,map,NA
22722,19030,8039,0.033392,0.009282,map,NA
22628,19064,8038,0.033053,0.002974,map,NA
22534,19098,8037,0.039226,0.006562,map,NA
22440,19133,8036,0.05236,0.007718,map,NA
22345,19167,8035,0.067366,0.006926,map,NA
22251,19201,8034,0.054139,0.004439,map,NA
22157,19235,8032,0.047517,0.006027,map,NA
22062,19269,8031,0.055964,0.013506,map,NA
21968,19304,8030,0.043613,0.008275,map,NA
21874,19338,8029,0.060862,0.007027,map,NA
21780,19372,8028,0.063909,0.020339,map,NA
21685,19406,8026,0.059521,0.011086,map,NA
21591,19441,8025,0.061937,0.010762,map,NA
21497,19475,8024,0.04747,0.010925,map,NA
21403,19509,8023,0.062061,0.009251,map,NA
21308,19543,8022,0.049231,0.012873,map,NA
21214,19578,8020,0.03156,0.005266,map,NA
21120,19612,8019,0.030908,0.006098,map,NA
21026,19646,8018,0.035477,0.003143,map,NA
20931,19680,8017,0.039736,0.013546,map,NA
20837,19715,8016,0.049449,0.009429,map,NA
20743,19749,8015,0.038417,0.00765,map,NA
20648,19783,8013,0.034061,0.006826,map,NA
23117,18996,8041,0.077346,0.0041,map,NA
23023,19031,8040,0.041579,0.005851,map,NA
22928,19065,8039,0.040994,0.015735,map,NA
22834,19099,8037,0.041679,0.003628,map,NA
22739,19133,8036,0.034884,0.00842,map,NA
22645,19168,8035,0.031365,0.007763,map,NA
22550,19202,8034,0.036744,0.004369,map,NA
22456,19236,8033,0.056689,0.010252,map,NA
22361,19271,8031,0.060509,0.005113,map,NA
22267,19305,8030,0.062707,0.008353,map,NA
22172,19339,8029,0.052852,0.013378,map,NA
22078,19373,8028,0.057926,0.016336,map,NA
21983,19408,8027,0.058447,0.006602,map,NA
21889,19442,8026,0.059725,0.014107,map,NA
21794,19476,8024,0.074375,0.008116,map,NA
21700,19510,8023,0.073086,0.017677,map,NA
21605,19545,8022,0.055628,0.012565,map,NA
21511,19579,8021,0.049339,0.008125,map,NA
21416,19613,8020,0.060105,0.008683,map,NA
21322,19647,8018,0.056096,0.01404,map,NA
21227,19682,8017,0.038994,0.008659,map,NA
21133,19716,8016,0.032975,0.005769,map,NA
21038,19750,8015,0.031768,0.005334,map,NA
20944,19784,8014,0.038912,0.005393,map,NA
20849,19819,8012,0.054147,0.006246,map,NA
20755,19853,8011,0.033345,0.012889,map,NA
20660,19887,8010,0.034014,0.011341,map,NA
23135,19100,8038,0.078187,0.010107,map,NA
23041,19134,8036,0.042821,0.006061,map,NA
22946,19169,8035,0.036832,0.007304,map,NA
22851,19203,8034,0.037954,0.008843,map,NA
22756,19237,8033,0.042386,0.004719,map,NA
22662,19271,8032,0.033384,0.002383,map,NA
22567,19306,8031,0.043641,0.010058,map,NA
22472,19340,8029,0.06143,0.011072,map,NA
22378,19374,8028,0.057343,0.008465,map,NA
22283,19409,8027,0.051244,0.013612,map,NA
22188,19443,8026,0.048666,0.007105,map,NA
22093,19477,8025,0.050242,0.009943,map,NA
21999,19511,8023,0.049161,0.008859,map,NA
21904,19546,8022,0.064773,0.015694,map,NA
21809,19580,8021,0.067042,0.00739,map,NA
21714,19614,8020,0.063979,0.009634,map,NA
21620,19649,8019,0.048568,0.009863,map,NA
21525,19683,8017,0.050813,0.008621,map,NA
21430,19717,8016,0.057468,0.01302,map,NA
21336,19751,8015,0.042337,0.007555,map,NA
21241,19786,8014,0.035864,0.004634,map,NA
21146,19820,8013,0.028406,0.007079,map,NA
21051,19854,8012,0.035301,0.005983,map,NA
20957,19889,8010,0.038916,0.005621,map,NA
20862,19923,8009,0.045775,0.011835,map,NA
20767,19957,8008,0.037194,0.005516,map,NA
20672,19991,8007,0.031666,0.011036,map,NA
23248,19169,8036,0.080055,0.040791,map,NA
23153,19204,8034,0.07248,0.011173,map,NA
23058,19238,8033,0.035716,0.009423,map,NA
22963,19272,8032,0.043601,0.013388,map,NA
22868,19307,8031,0.038625,0.005061,map,NA
22773,19341,8030,0.037536,0.006004,map,NA
22679,19375,8028,0.035814,0.005576,map,NA
22584,19410,8027,0.035789,0.003652,map,NA
22489,19444,8026,0.061865,0.010971,map,NA
22394,19478,8025,0.055792,0.004528,map,NA
22299,19512,8024,0.057102,0.012267,map,NA
22204,19547,8022,0.061969,0.012258,map,NA
22109,19581,8021,0.054643,0.005891,map,NA
22014,19615,8020,0.051321,0.007764,map,NA
21919,19650,8019,0.062206,0.003017,map,NA
21824,19684,8018,0.076433,0.005326,map,NA
21729,19718,8017,0.052517,0.008312,map,NA
21634,19752,8015,0.055228,0.014982,map,NA
21539,19787,8014,0.045926,0.003778,map,NA
21444,19821,8013,0.069471,0.007042,map,NA
21349,19855,8012,0.053155,0.006846,map,NA
21254,19890,8011,0.03656,0.012631,map,NA
21159,19924,8009,0.031673,0.006503,map,NA
21064,19958,8008,0.038886,0.006287,map,NA
20969,19993,8007,0.049164,0.012388,map,NA
20874,20027,8006,0.04627,0.004078,map,NA
20779,20061,8005,0.033678,0.009155,map,NA
20684,20095,8003,0.037554,0.00451,map,NA
23171,19307,8031,0.069538,0.015603,map,NA
23076,19342,8030,0.038134,0.006172,map,NA
22981,19376,8029,0.035727,0.006361,map,NA
22886,19410,8028,0.034431,0.005117,map,NA
22791,19445,8026,0.036832,0.00701,map,NA
22695,19479,8025,0.036058,0.005839,map,NA
22600,19513,8024,0.035344,0.006067,map,NA
22505,19548,8023,0.065986,0.009941,map,NA
22410,19582,8022,0.063217,0.011873,map,NA
22315,19616,8020,0.061698,0.013522,map,NA
22219,19651,8019,0.061347,0.018403,map,NA
22124,19685,8018,0.05839,0.010963,map,NA
22029,19719,8017,0.053896,0.006832,map,NA
21934,19753,8016,0.055856,0.008476,map,NA
21839,19788,8014,0.073214,0.011158,map,NA
21743,19822,8013,0.05861,0.005263,map,NA
21648,19856,8012,0.056391,0.010099,map,NA
21553,19891,8011,0.048576,0.007085,map,NA
21458,19925,8010,0.064679,0.009533,map,NA
21363,19959,8009,0.048936,0.009011,map,NA
21268,19994,8007,0.037639,0.012098,map,NA
21172,20028,8006,0.033116,0.004735,map,NA
21077,20062,8005,0.030594,0.006746,map,NA
20982,20097,8004,0.036915,0.00452,map,NA
20887,20131,8003,0.047817,0.009837,map,NA
20792,20165,8001,0.040095,0.010658,map,NA
20696,20200,8000,0.042894,0.003892,map,NA
23189,19411,8028,0.058936,0.007286,map,NA
23094,19445,8027,0.041312,0.013116,map,NA
22998,19480,8025,0.043848,0.015546,map,NA
22903,19514,8024,0.042147,0.008463,map,NA
22808,19548,8023,0.036133,0.004304,map,NA
22712,19583,8022,0.035787,0.00346,map,NA
22617,19617,8021,0.044671,0.008893,map,NA
22521,19651,8019,0.063597,0.015723,map,NA
22426,19686,8018,0.06135,0.011937,map,NA
22330,19720,8017,0.052683,0.009415,map,NA
22235,19754,8016,0.057348,0.004148,map,NA
22140,19789,8015,0.051443,0.010975,map,NA
22044,19823,8014,0.053939,0.01172,map,NA
21949,19857,8012,0.063146,0.017856,map,NA
21853,19892,8011,0.071676,0.021468,map,NA
21758,19926,8010,0.067388,0.007383,map,NA
21663,19960,8009,0.048495,0.008075,map,NA
21567,19995,8008,0.042646,0.006848,map,NA
21472,20029,8006,0.059666,0.006393,map,NA
21376,20063,8005,0.041875,0.005518,map,NA
21281,20098,8004,0.037526,0.010608,map,NA
21185,20132,8003,0.032548,0.009711,map,NA
21090,20166,8002,0.031663,0.003883,map,NA
20995,20201,8000,0.042559,0.005306,map,NA
20899,20235,7999,0.045278,0.009755,map,NA
20804,20269,7998,0.03235,0.010173,map,NA
20708,20304,7997,0.040844,0.004559,map,NA
23303,19480,8026,0.062007,0.017,map,NA
23207,19515,8024,0.04252,0.006599,map,NA
23112,19549,8023,0.046733,0.006201,map,NA
23016,19583,8022,0.03701,0.008161,map,NA
22921,19618,8021,0.036819,0.007955,map,NA
22825,19652,8020,0.038408,0.007928,map,NA
22730,19686,8019,0.03998,0.005926,map,NA
22634,19721,8017,0.040308,0.002986,map,NA
22539,19755,8016,0.057702,0.015128,map,NA
22443,19789,8015,0.058895,0.011835,map,NA
22348,19824,8014,0.058089,0.00506,map,NA
22252,19858,8013,0.05975,0.012333,map,NA
22157,19892,8011,0.054515,0.005334,map,NA
22061,19927,8010,0.044056,0.008939,map,NA
21966,19961,8009,0.062381,0.012706,map,NA
21870,19995,8008,0.072383,0.019337,map,NA
21775,20030,8007,0.052723,0.006648,map,NA
21679,20064,8005,0.051989,0.009113,map,NA
21584,20098,8004,0.046287,0.011668,map,NA
21488,20133,8003,0.06275,0.014833,map,NA
21393,20167,8002,0.041925,0.005366,map,NA
21297,20201,8001,0.032542,0.003252,map,NA
21202,20236,8000,0.0369,0.00903,map,NA
21106,20270,7998,0.035063,0.005976,map,NA
21011,20304,7997,0.045019000000000003,0.0081,map,NA
20915,20339,7996,0.039305,0.005206,map,NA
20820,20373,7995,0.031028,0.007474,map,NA
20724,20407,7994,0.034692,0.005247,map,NA
23225,19618,8021,0.047097,0.017838,map,NA
23130,19653,8020,0.053756,0.006502,map,NA
23034,19687,8019,0.045008,0.013937,map,NA
22939,19721,8018,0.031067,0.008773,map,NA
22843,19756,8016,0.035279,0.009328,map,NA
22747,19790,8015,0.037382,0.005295,map,NA
22652,19824,8014,0.03812,0.004469,map,NA
22556,19859,8013,0.05771,0.011204,map,NA
22461,19893,8012,0.059906,0.01009,map,NA
22365,19927,8011,0.055991,0.006107,map,NA
22269,19962,8009,0.057964,0.016796,map,NA
22174,19996,8008,0.053515,0.007678,map,NA
22078,20030,8007,0.05667,0.007118,map,NA
21983,20065,8006,0.058453,0.010838,map,NA
21887,20099,8005,0.062922,0.011983,map,NA
21791,20133,8003,0.061796,0.011093,map,NA
21696,20168,8002,0.04846,0.012356,map,NA
21600,20202,8001,0.046113,0.005086,map,NA
21505,20236,8000,0.070739,0.008666,map,NA
21409,20271,7999,0.045445,0.008038,map,NA
21313,20305,7997,0.034202,0.007876,map,NA
21218,20339,7996,0.027246,0.00521,map,NA
21122,20374,7995,0.032455,0.009729,map,NA
21026,20408,7994,0.043446,0.010541,map,NA
20931,20443,7993,0.04117,0.006467,map,NA
20835,20477,7991,0.030642,0.008755,map,NA
20740,20511,7990,0.039749,0.010092,map,NA
23321,19685,8019,0.13756,0.052051,map,NA
23226,19719,8018,0.05606,0.018956,map,NA
23131,19754,8017,0.044437,0.010798,map,NA
23036,19788,8016,0.036034,0.007951,map,NA
22941,19823,8014,0.038425,0.005945,map,NA
22846,19857,8013,0.040589,0.009901,map,NA
22751,19892,8012,0.036388,0.003821,map,NA
22656,19926,8011,0.043571,0.007927,map,NA
22561,19961,8010,0.066781,0.009948,map,NA
22466,19995,8008,0.055344,0.00746,map,NA
22371,20029,8007,0.055983,0.006706,map,NA
22275,20064,8006,0.056926,0.017233,map,NA
22180,20098,8005,0.046533,0.01176,map,NA
22085,20133,8004,0.047997,0.017261,map,NA
21990,20167,8003,0.060357,0.012165,map,NA
21895,20202,8001,0.066059,0.014816,map,NA
21800,20236,8000,0.058643,0.016058,map,NA
21705,20270,7999,0.048053,0.009576,map,NA
21610,20305,7998,0.049142,0.002604,map,NA
21515,20339,7997,0.063015,0.012074,map,NA
21420,20374,7995,0.0452,0.008468,map,NA
21325,20408,7994,0.041186,0.018306,map,NA
21230,20443,7993,0.027527,0.005353,map,NA
21135,20477,7992,0.031986,0.006773,map,NA
21040,20512,7991,0.040912,0.004534,map,NA
20945,20546,7989,0.045471,0.008836,map,NA
20850,20580,7988,0.038634,0.016876,map,NA
20755,20615,7987,0.039874,0.008875,map,NA
23321,19786,8016,0.075127,0.021619,map,NA
23227,19821,8015,0.043592,0.011879,map,NA
23132,19855,8014,0.046282,0.002391,map,NA
23038,19890,8012,0.035716,0.005107,map,NA
22943,19924,8011,0.044756,0.007915,map,NA
22849,19959,8010,0.034596,0.006081,map,NA
22754,19993,8009,0.037189,0.002856,map,NA
22660,20028,8008,0.047792,0.014175,map,NA
22565,20062,8006,0.059884,0.007436,map,NA
22471,20097,8005,0.060233,0.017073,map,NA
22376,20131,8004,0.049554,0.00687,map,NA
22282,20166,8003,0.048497,0.010855,map,NA
22187,20200,8002,0.047278,0.009138,map,NA
22093,20235,8000,0.048048,0.013438,map,NA
21998,20270,7999,0.058309,0.013226,map,NA
21904,20304,7998,0.061315,0.009487,map,NA
21809,20339,7997,0.049279,0.007037,map,NA
21715,20373,7996,0.047917,0.009082,map,NA
21620,20408,7994,0.053237,0.010372,map,NA
21526,20442,7993,0.061567,0.013825,map,NA
21431,20477,7992,0.040407,0.010313,map,NA
21337,20511,7991,0.038266,0.010501,map,NA
21242,20546,7990,0.026913,0.009219,map,NA
21148,20580,7989,0.034449,0.009911,map,NA
21053,20615,7987,0.049596,0.006883,map,NA
20959,20649,7986,0.045941,0.005413,map,NA
20864,20684,7985,0.023713,0.003831,map,NA
20770,20719,7984,0.03302,0.011496,map,NA
23321,19887,8013,0.072159,0.016614,map,NA
23227,19922,8012,0.061768000000000003,0.011915,map,NA
23133,19956,8010,0.043973,0.008189,map,NA
23039,19991,8009,0.041857,0.01425,map,NA
22945,20026,8008,0.041176,0.013494,map,NA
22851,20060,8007,0.038435,0.005723,map,NA
22757,20095,8006,0.041203,0.005861,map,NA
22663,20129,8004,0.048266,0.005028,map,NA
22569,20164,8003,0.05857,0.012036,map,NA
22476,20199,8002,0.061844,0.015545,map,NA
22382,20233,8001,0.056473,0.0134,map,NA
22288,20268,8000,0.059086,0.005654,map,NA
22194,20303,7998,0.062192,0.013405,map,NA
22100,20337,7997,0.054994,0.013994,map,NA
22006,20372,7996,0.058862,0.017266,map,NA
21912,20407,7995,0.060046,0.012112,map,NA
21818,20441,7994,0.052659,0.006323,map,NA
21724,20476,7992,0.053505,0.011692,map,NA
21630,20510,7991,0.054765,0.009906,map,NA
21536,20545,7990,0.062006,0.014349,map,NA
21442,20580,7989,0.038194,0.002274,map,NA
21348,20614,7988,0.032266,0.002297,map,NA
21254,20649,7986,0.032669,0.009201,map,NA
21160,20684,7985,0.03695,0.012743,map,NA
21066,20718,7984,0.04322,9.87e-4,map,NA
20973,20753,7983,0.034917,0.005443,map,NA
20879,20788,7982,0.045019000000000003,0.020085,map,NA
20785,20822,7980,0.03073,0.005145,map,NA
23224,20024,8008,0.068932,0.007016,map,NA
23127,20060,8007,0.037608,0.002261,map,NA
23030,20096,8006,0.046734,0.009266,map,NA
22934,20132,8005,0.040576,0.00886,map,NA
22837,20168,8003,0.040397,0.004246,map,NA
22740,20204,8002,0.037256,0.004214,map,NA
22643,20240,8001,0.054401,0.00467,map,NA
22546,20276,8000,0.052157,0.006271,map,NA
22449,20312,7998,0.052605,0.009818,map,NA
22353,20348,7997,0.052369,0.018206,map,NA
22256,20384,7996,0.053415,0.006847,map,NA
22159,20420,7995,0.051729,0.015148,map,NA
22062,20456,7993,0.065756,0.008688,map,NA
21965,20492,7992,0.06724,0.006502,map,NA
21868,20528,7991,0.061847,0.01378,map,NA
21772,20564,7990,0.052773,0.015794,map,NA
21675,20600,7988,0.052439,0.009954,map,NA
21578,20636,7987,0.054478,0.007486,map,NA
21481,20672,7986,0.044264,0.004169,map,NA
21384,20708,7985,0.033194,0.005987,map,NA
21287,20744,7983,0.03519,0.015336,map,NA
21190,20781,7982,0.032249,0.006336,map,NA
21094,20817,7981,0.04141,0.004864,map,NA
20997,20853,7980,0.042167,0.008888,map,NA
20900,20889,7978,0.036496,0.006724,map,NA
20803,20925,7977,0.036191,0.010921,map,NA
23225,20125,8005,0.065823,0.012531,map,NA
23128,20161,8004,0.040886,0.009073,map,NA
23032,20197,8003,0.040549,0.00646,map,NA
22936,20234,8001,0.034667,0.005237,map,NA
22840,20270,8000,0.042824,0.00899,map,NA
22743,20306,7999,0.040355,0.007058,map,NA
22647,20342,7998,0.061349,0.005651,map,NA
22551,20378,7996,0.062372,0.006146,map,NA
22455,20414,7995,0.05675,0.005471,map,NA
22358,20450,7994,0.06001,0.013983,map,NA
22262,20486,7993,0.0476,0.011929,map,NA
22166,20523,7991,0.051346,0.012305,map,NA
22070,20559,7990,0.060357,0.016292,map,NA
21973,20595,7989,0.06678,0.014695,map,NA
21877,20631,7988,0.051986,0.009549,map,NA
21781,20667,7986,0.045687,0.011625,map,NA
21684,20703,7985,0.046573,0.006567,map,NA
21588,20739,7984,0.057934,0.007043,map,NA
21492,20775,7983,0.039771,0.007698,map,NA
21396,20812,7981,0.022233,0.008926,map,NA
21299,20848,7980,0.035757,0.00657,map,NA
21203,20884,7979,0.031957,0.011974,map,NA
21107,20920,7978,0.043864,0.011247,map,NA
21011,20956,7976,0.039987,0.007696,map,NA
20914,20992,7975,0.041605,0.007429,map,NA
20818,21028,7974,0.031334,0.004499,map,NA
23225,20226,8002,0.06578,0.008216,map,NA
23130,20262,8001,0.036044,0.002881,map,NA
23034,20299,7999,0.043083,0.008365,map,NA
22938,20335,7998,0.030145,0.004171,map,NA
22843,20371,7997,0.03717,0.007606,map,NA
22747,20407,7996,0.032875,0.007845,map,NA
22651,20444,7994,0.063992,0.005945,map,NA
22555,20480,7993,0.055414,0.005989,map,NA
22460,20516,7992,0.051792,0.008549,map,NA
22364,20552,7991,0.047085,0.011578,map,NA
22268,20589,7989,0.05155,0.01052,map,NA
22173,20625,7988,0.054566,0.010263,map,NA
22077,20661,7987,0.057158,0.006127,map,NA
21981,20697,7986,0.062713,0.004845,map,NA
21886,20733,7984,0.056856,0.004376,map,NA
21790,20770,7983,0.04989,0.008605,map,NA
21694,20806,7982,0.053761,0.008248,map,NA
21599,20842,7981,0.060459,0.011524,map,NA
21503,20878,7979,0.044188,0.013185,map,NA
21407,20915,7978,0.032317,0.005244,map,NA
21311,20951,7977,0.04139,0.019826,map,NA
21216,20987,7976,0.038832,0.003453,map,NA
21120,21023,7974,0.043508,0.010898,map,NA
21024,21059,7973,0.048495,0.006339,map,NA
20929,21096,7972,0.042195,0.006935,map,NA
20833,21132,7971,0.034711,0.0125,map,NA
23226,20327,7999,0.048309,0.01444,map,NA
23131,20364,7997,0.037644,0.005594,map,NA
23036,20400,7996,0.034244,0.004242,map,NA
22941,20436,7995,0.03703,0.01363,map,NA
